STATE/UT,YEAR,CRIME HEAD,Grand Total
D & N Haveli,2008,Criminal Breach Of Trust,0
D & N Haveli,2008,Cheating,0
D & N Haveli,2008,Counter Feiting,0
D & N Haveli,2008,Dowry Deaths,0
D & N Haveli,2008,Molestation,0
D & N Haveli,2008,Eve-Teasing,0
D & N Haveli,2008,Cruelty By Husband Or Relative Of Husband,0
D & N Haveli,2008,Other Ipc Crimes,0
D & N Haveli,2009,Murder,0
D & N Haveli,2009,Attempt To Commit Murder,0
D & N Haveli,2009,C.H. Not Amounting To Murder,1
D & N Haveli,2009,Rape,0
D & N Haveli,2009,Kidnapping And Abduction,0
D & N Haveli,2009,Dacoity,0
D & N Haveli,2009,Prep. And Assembly For Dacoity,0
D & N Haveli,2009,Robbery,0
D & N Haveli,2009,Burglary,0
D & N Haveli,2009,Thefts,0
D & N Haveli,2009,Extortion,0
D & N Haveli,2009,Riots,0
D & N Haveli,2009,Arson,0
D & N Haveli,2009,Criminal Breach Of Trust,0
D & N Haveli,2009,Cheating,0
D & N Haveli,2009,Counter Feiting,0
D & N Haveli,2009,Dowry Deaths,0
D & N Haveli,2009,Molestation,0
D & N Haveli,2009,Eve-Teasing,0
D & N Haveli,2009,Cruelty By Husband Or Relative Of Husband,0
D & N Haveli,2009,Other Ipc Crimes,0
D & N Haveli,2010,Murder,0
D & N Haveli,2010,Attempt To Commit Murder,0
D & N Haveli,2010,C.H. Not Amounting To Murder,0
D & N Haveli,2010,Rape,0
D & N Haveli,2010,Kidnapping And Abduction,0
D & N Haveli,2010,Dacoity,0
D & N Haveli,2010,Prep. And Assembly For Dacoity,0
D & N Haveli,2010,Robbery,0
D & N Haveli,2010,Burglary,0
D & N Haveli,2010,Thefts,0
D & N Haveli,2010,Extortion,0
D & N Haveli,2010,Riots,0
D & N Haveli,2010,Arson,0
D & N Haveli,2010,Criminal Breach Of Trust,0
D & N Haveli,2010,Cheating,0
D & N Haveli,2010,Counter Feiting,0
D & N Haveli,2010,Dowry Deaths,0
D & N Haveli,2010,Molestation,0
D & N Haveli,2010,Eve-Teasing,0
D & N Haveli,2010,Cruelty By Husband Or Relative Of Husband,0
D & N Haveli,2010,Other Ipc Crimes,0
D & N Haveli,2011,Murder,0
D & N Haveli,2011,Attempt To Commit Murder,0
D & N Haveli,2011,C.H. Not Amounting To Murder,0
D & N Haveli,2011,Rape,0
D & N Haveli,2011,Kidnapping And Abduction,0
D & N Haveli,2011,Dacoity,0
D & N Haveli,2011,Prep. And Assembly For Dacoity,0
D & N Haveli,2011,Robbery,0
D & N Haveli,2011,Burglary,0
D & N Haveli,2011,Thefts,0
D & N Haveli,2011,Extortion,0
D & N Haveli,2011,Riots,0
D & N Haveli,2011,Arson,0
D & N Haveli,2011,Criminal Breach Of Trust,0
D & N Haveli,2011,Cheating,0
D & N Haveli,2011,Counter Feiting,0
D & N Haveli,2011,Dowry Deaths,0
D & N Haveli,2011,Molestation,0
D & N Haveli,2011,Eve-Teasing,0
D & N Haveli,2011,Cruelty By Husband Or Relative Of Husband,0
D & N Haveli,2011,Other Ipc Crimes,0
D & N Haveli,2012,Murder,0
D & N Haveli,2012,Attempt To Commit Murder,0
D & N Haveli,2012,C.H. Not Amounting To Murder,0
D & N Haveli,2012,Rape,0
D & N Haveli,2012,Kidnapping And Abduction,0
D & N Haveli,2012,Dacoity,0
D & N Haveli,2012,Prep. And Assembly For Dacoity,0
D & N Haveli,2012,Robbery,0
D & N Haveli,2012,Burglary,0
D & N Haveli,2012,Thefts,0
D & N Haveli,2012,Extortion,0
D & N Haveli,2012,Riots,0
D & N Haveli,2012,Arson,0
D & N Haveli,2012,Criminal Breach Of Trust,0
D & N Haveli,2012,Cheating,0
D & N Haveli,2012,Counter Feiting,0
D & N Haveli,2012,Dowry Deaths,0
D & N Haveli,2012,Molestation,0
D & N Haveli,2012,Eve-Teasing,0
D & N Haveli,2012,Cruelty By Husband Or Relative Of Husband,0
D & N Haveli,2012,Other Ipc Crimes,0
Daman & Diu,2001,Murder,12
Daman & Diu,2001,Attempt To Commit Murder,0
Daman & Diu,2001,C.H. Not Amounting To Murder,0
Daman & Diu,2001,Rape,0
Daman & Diu,2001,Kidnapping And Abduction,0
Daman & Diu,2001,Dacoity,0
Daman & Diu,2001,Prep. And Assembly For Dacoity,0
Daman & Diu,2001,Robbery,8
Daman & Diu,2001,Burglary,0
Daman & Diu,2001,Thefts,3
Daman & Diu,2001,Extortion,0
Daman & Diu,2001,Riots,0
Daman & Diu,2001,Arson,0
Daman & Diu,2001,Criminal Breach Of Trust,0
Daman & Diu,2001,Cheating,0
Daman & Diu,2001,Counter Feiting,0
Daman & Diu,2001,Dowry Deaths,0
Daman & Diu,2001,Molestation,0
Daman & Diu,2001,Eve-Teasing,0
Daman & Diu,2001,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2001,Other Ipc Crimes,0
Daman & Diu,2002,Murder,11
Daman & Diu,2002,Attempt To Commit Murder,0
Daman & Diu,2002,C.H. Not Amounting To Murder,1
Daman & Diu,2002,Rape,0
Daman & Diu,2002,Kidnapping And Abduction,0
Daman & Diu,2002,Dacoity,0
Daman & Diu,2002,Prep. And Assembly For Dacoity,0
Daman & Diu,2002,Robbery,0
Daman & Diu,2002,Burglary,0
Daman & Diu,2002,Thefts,1
Daman & Diu,2002,Extortion,0
Daman & Diu,2002,Riots,0
Daman & Diu,2002,Arson,0
Daman & Diu,2002,Criminal Breach Of Trust,0
Daman & Diu,2002,Cheating,0
Daman & Diu,2002,Counter Feiting,0
Daman & Diu,2002,Dowry Deaths,0
Daman & Diu,2002,Molestation,0
Daman & Diu,2002,Eve-Teasing,0
Daman & Diu,2002,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2002,Other Ipc Crimes,0
Daman & Diu,2003,Murder,13
Daman & Diu,2003,Attempt To Commit Murder,0
Daman & Diu,2003,C.H. Not Amounting To Murder,0
Daman & Diu,2003,Rape,0
Daman & Diu,2003,Kidnapping And Abduction,0
Daman & Diu,2003,Dacoity,0
Daman & Diu,2003,Prep. And Assembly For Dacoity,0
Daman & Diu,2003,Robbery,0
Daman & Diu,2003,Burglary,0
Daman & Diu,2003,Thefts,0
Daman & Diu,2003,Extortion,0
Daman & Diu,2003,Riots,0
Daman & Diu,2003,Arson,0
Daman & Diu,2003,Criminal Breach Of Trust,0
Daman & Diu,2003,Cheating,0
Daman & Diu,2003,Counter Feiting,0
Daman & Diu,2003,Dowry Deaths,0
Daman & Diu,2003,Molestation,0
Daman & Diu,2003,Eve-Teasing,0
Daman & Diu,2003,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2003,Other Ipc Crimes,0
Daman & Diu,2004,Murder,8
Daman & Diu,2004,Attempt To Commit Murder,0
Daman & Diu,2004,C.H. Not Amounting To Murder,0
Daman & Diu,2004,Rape,0
Daman & Diu,2004,Kidnapping And Abduction,0
Daman & Diu,2004,Dacoity,0
Daman & Diu,2004,Prep. And Assembly For Dacoity,0
Daman & Diu,2004,Robbery,0
Daman & Diu,2004,Burglary,0
Daman & Diu,2004,Thefts,0
Daman & Diu,2004,Extortion,0
Daman & Diu,2004,Riots,0
Daman & Diu,2004,Arson,0
Daman & Diu,2004,Criminal Breach Of Trust,0
Daman & Diu,2004,Cheating,0
Daman & Diu,2004,Counter Feiting,0
Daman & Diu,2004,Dowry Deaths,0
Daman & Diu,2004,Molestation,0
Daman & Diu,2004,Eve-Teasing,0
Daman & Diu,2004,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2004,Other Ipc Crimes,0
Daman & Diu,2005,Murder,10
Daman & Diu,2005,Attempt To Commit Murder,1
Daman & Diu,2005,C.H. Not Amounting To Murder,0
Daman & Diu,2005,Rape,0
Daman & Diu,2005,Kidnapping And Abduction,0
Daman & Diu,2005,Dacoity,0
Daman & Diu,2005,Prep. And Assembly For Dacoity,0
Daman & Diu,2005,Robbery,0
Daman & Diu,2005,Burglary,0
Daman & Diu,2005,Thefts,0
Daman & Diu,2005,Extortion,0
Daman & Diu,2005,Riots,0
Daman & Diu,2005,Arson,0
Daman & Diu,2005,Criminal Breach Of Trust,0
Daman & Diu,2005,Cheating,0
Daman & Diu,2005,Counter Feiting,0
Daman & Diu,2005,Dowry Deaths,0
Daman & Diu,2005,Molestation,0
Daman & Diu,2005,Eve-Teasing,0
Daman & Diu,2005,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2005,Other Ipc Crimes,0
Daman & Diu,2006,Murder,12
Daman & Diu,2006,Attempt To Commit Murder,0
Daman & Diu,2006,C.H. Not Amounting To Murder,0
Daman & Diu,2006,Rape,0
Daman & Diu,2006,Kidnapping And Abduction,0
Daman & Diu,2006,Dacoity,0
Daman & Diu,2006,Prep. And Assembly For Dacoity,0
Daman & Diu,2006,Robbery,0
Daman & Diu,2006,Burglary,0
Daman & Diu,2006,Thefts,0
Daman & Diu,2006,Extortion,0
Daman & Diu,2006,Riots,0
Daman & Diu,2006,Arson,0
Daman & Diu,2006,Criminal Breach Of Trust,0
Daman & Diu,2006,Cheating,0
Daman & Diu,2006,Counter Feiting,0
Daman & Diu,2006,Dowry Deaths,0
Daman & Diu,2006,Molestation,0
Daman & Diu,2006,Eve-Teasing,0
Daman & Diu,2006,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2006,Other Ipc Crimes,0
Daman & Diu,2007,Murder,9
Daman & Diu,2007,Attempt To Commit Murder,1
Daman & Diu,2007,C.H. Not Amounting To Murder,0
Daman & Diu,2007,Rape,0
Daman & Diu,2007,Kidnapping And Abduction,0
Daman & Diu,2007,Dacoity,0
Daman & Diu,2007,Prep. And Assembly For Dacoity,0
Daman & Diu,2007,Robbery,0
Daman & Diu,2007,Burglary,0
Daman & Diu,2007,Thefts,0
Daman & Diu,2007,Extortion,0
Daman & Diu,2007,Riots,0
Daman & Diu,2007,Arson,0
Daman & Diu,2007,Criminal Breach Of Trust,0
Daman & Diu,2007,Cheating,0
Daman & Diu,2007,Counter Feiting,0
Daman & Diu,2007,Dowry Deaths,0
Daman & Diu,2007,Molestation,0
Daman & Diu,2007,Eve-Teasing,0
Daman & Diu,2007,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2007,Other Ipc Crimes,0
Daman & Diu,2008,Murder,5
Daman & Diu,2008,Attempt To Commit Murder,0
Daman & Diu,2008,C.H. Not Amounting To Murder,1
Daman & Diu,2008,Rape,0
Daman & Diu,2008,Kidnapping And Abduction,0
Daman & Diu,2008,Dacoity,0
Daman & Diu,2008,Prep. And Assembly For Dacoity,0
Daman & Diu,2008,Robbery,9
Daman & Diu,2008,Burglary,1
Daman & Diu,2008,Thefts,0
Daman & Diu,2008,Extortion,0
Daman & Diu,2008,Riots,0
Daman & Diu,2008,Arson,0
Daman & Diu,2008,Criminal Breach Of Trust,0
Daman & Diu,2008,Cheating,0
Daman & Diu,2008,Counter Feiting,0
Daman & Diu,2008,Dowry Deaths,0
Daman & Diu,2008,Molestation,0
Daman & Diu,2008,Eve-Teasing,0
Daman & Diu,2008,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2008,Other Ipc Crimes,0
Daman & Diu,2009,Murder,6
Daman & Diu,2009,Attempt To Commit Murder,0
Daman & Diu,2009,C.H. Not Amounting To Murder,1
Daman & Diu,2009,Rape,0
Daman & Diu,2009,Kidnapping And Abduction,0
Daman & Diu,2009,Dacoity,1
Daman & Diu,2009,Prep. And Assembly For Dacoity,0
Daman & Diu,2009,Robbery,0
Daman & Diu,2009,Burglary,1
Daman & Diu,2009,Thefts,5
Daman & Diu,2009,Extortion,0
Daman & Diu,2009,Riots,0
Daman & Diu,2009,Arson,0
Daman & Diu,2009,Criminal Breach Of Trust,0
Daman & Diu,2009,Cheating,0
Daman & Diu,2009,Counter Feiting,0
Daman & Diu,2009,Dowry Deaths,1
Daman & Diu,2009,Molestation,0
Daman & Diu,2009,Eve-Teasing,0
Daman & Diu,2009,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2009,Other Ipc Crimes,0
Daman & Diu,2010,Murder,14
Daman & Diu,2010,Attempt To Commit Murder,0
Daman & Diu,2010,C.H. Not Amounting To Murder,0
Daman & Diu,2010,Rape,0
Daman & Diu,2010,Kidnapping And Abduction,0
Daman & Diu,2010,Dacoity,0
Daman & Diu,2010,Prep. And Assembly For Dacoity,0
Daman & Diu,2010,Robbery,0
Daman & Diu,2010,Burglary,0
Daman & Diu,2010,Thefts,0
Daman & Diu,2010,Extortion,0
Daman & Diu,2010,Riots,0
Daman & Diu,2010,Arson,0
Daman & Diu,2010,Criminal Breach Of Trust,0
Daman & Diu,2010,Cheating,0
Daman & Diu,2010,Counter Feiting,0
Daman & Diu,2010,Dowry Deaths,0
Daman & Diu,2010,Molestation,0
Daman & Diu,2010,Eve-Teasing,0
Daman & Diu,2010,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2010,Other Ipc Crimes,0
Daman & Diu,2011,Murder,12
Daman & Diu,2011,Attempt To Commit Murder,0
Daman & Diu,2011,C.H. Not Amounting To Murder,0
Daman & Diu,2011,Rape,0
Daman & Diu,2011,Kidnapping And Abduction,0
Daman & Diu,2011,Dacoity,0
Daman & Diu,2011,Prep. And Assembly For Dacoity,0
Daman & Diu,2011,Robbery,0
Daman & Diu,2011,Burglary,0
Daman & Diu,2011,Thefts,0
Daman & Diu,2011,Extortion,0
Daman & Diu,2011,Riots,0
Daman & Diu,2011,Arson,0
Daman & Diu,2011,Criminal Breach Of Trust,0
Daman & Diu,2011,Cheating,0
Daman & Diu,2011,Counter Feiting,0
Daman & Diu,2011,Dowry Deaths,0
Daman & Diu,2011,Molestation,0
Daman & Diu,2011,Eve-Teasing,0
Daman & Diu,2011,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2011,Other Ipc Crimes,0
Daman & Diu,2012,Murder,13
Daman & Diu,2012,Attempt To Commit Murder,0
Daman & Diu,2012,C.H. Not Amounting To Murder,0
Daman & Diu,2012,Rape,1
Daman & Diu,2012,Kidnapping And Abduction,0
Daman & Diu,2012,Dacoity,0
Daman & Diu,2012,Prep. And Assembly For Dacoity,0
Daman & Diu,2012,Robbery,0
Daman & Diu,2012,Burglary,0
Daman & Diu,2012,Thefts,0
Daman & Diu,2012,Extortion,0
Daman & Diu,2012,Riots,0
Daman & Diu,2012,Arson,0
Daman & Diu,2012,Criminal Breach Of Trust,0
Daman & Diu,2012,Cheating,0
Daman & Diu,2012,Counter Feiting,0
Daman & Diu,2012,Dowry Deaths,0
Daman & Diu,2012,Molestation,0
Daman & Diu,2012,Eve-Teasing,0
Daman & Diu,2012,Cruelty By Husband Or Relative Of Husband,0
Daman & Diu,2012,Other Ipc Crimes,0
Delhi,2001,Murder,882
Delhi,2001,Attempt To Commit Murder,105
Delhi,2001,C.H. Not Amounting To Murder,85
Delhi,2001,Rape,181
Delhi,2001,Kidnapping And Abduction,103
Delhi,2001,Dacoity,102
Delhi,2001,Prep. And Assembly For Dacoity,70
Delhi,2001,Robbery,39
Delhi,2001,Burglary,6
Delhi,2001,Thefts,94
Delhi,2001,Extortion,0
Delhi,2001,Riots,20
Delhi,2001,Arson,0
Delhi,2001,Criminal Breach Of Trust,6
Delhi,2001,Cheating,23
Delhi,2001,Counter Feiting,25
Delhi,2001,Dowry Deaths,29
Delhi,2001,Molestation,1
Delhi,2001,Eve-Teasing,0
Delhi,2001,Cruelty By Husband Or Relative Of Husband,11
Delhi,2001,Other Ipc Crimes,16
Delhi,2002,Murder,892
Delhi,2002,Attempt To Commit Murder,83
Delhi,2002,C.H. Not Amounting To Murder,50
Delhi,2002,Rape,220
Delhi,2002,Kidnapping And Abduction,109
Delhi,2002,Dacoity,218
Delhi,2002,Prep. And Assembly For Dacoity,6
Delhi,2002,Robbery,88
Delhi,2002,Burglary,2
Delhi,2002,Thefts,75
Delhi,2002,Extortion,0
Delhi,2002,Riots,0
Delhi,2002,Arson,0
Delhi,2002,Criminal Breach Of Trust,0
Delhi,2002,Cheating,26
Delhi,2002,Counter Feiting,2
Delhi,2002,Dowry Deaths,100
Delhi,2002,Molestation,0
Delhi,2002,Eve-Teasing,1
Delhi,2002,Cruelty By Husband Or Relative Of Husband,0
Delhi,2002,Other Ipc Crimes,29
Delhi,2003,Murder,0
Delhi,2003,Murder,926
Delhi,2003,Attempt To Commit Murder,80
Delhi,2003,C.H. Not Amounting To Murder,18
Delhi,2003,Rape,210
Delhi,2003,Kidnapping And Abduction,138
Delhi,2003,Dacoity,197
Delhi,2003,Prep. And Assembly For Dacoity,13
Delhi,2003,Robbery,60
Delhi,2003,Burglary,1
Delhi,2003,Thefts,81
Delhi,2003,Extortion,0
Delhi,2003,Riots,0
Delhi,2003,Arson,1
Delhi,2003,Criminal Breach Of Trust,0
Delhi,2003,Cheating,37
Delhi,2003,Counter Feiting,1
Delhi,2003,Dowry Deaths,120
Delhi,2003,Molestation,1
Delhi,2003,Eve-Teasing,2
Delhi,2003,Cruelty By Husband Or Relative Of Husband,0
Delhi,2003,Other Ipc Crimes,27
Delhi,2004,Murder,1013
Delhi,2004,Attempt To Commit Murder,126
Delhi,2004,C.H. Not Amounting To Murder,6
Delhi,2004,Rape,180
Delhi,2004,Kidnapping And Abduction,119
Delhi,2004,Dacoity,136
Delhi,2004,Prep. And Assembly For Dacoity,2
Delhi,2004,Robbery,97
Delhi,2004,Burglary,1
Delhi,2004,Thefts,129
Delhi,2004,Extortion,2
Delhi,2004,Riots,2
Delhi,2004,Arson,0
Delhi,2004,Criminal Breach Of Trust,6
Delhi,2004,Cheating,70
Delhi,2004,Counter Feiting,5
Delhi,2004,Dowry Deaths,117
Delhi,2004,Molestation,7
Delhi,2004,Eve-Teasing,4
Delhi,2004,Cruelty By Husband Or Relative Of Husband,1
Delhi,2004,Other Ipc Crimes,116
Delhi,2005,Murder,872
Delhi,2005,Attempt To Commit Murder,114
Delhi,2005,C.H. Not Amounting To Murder,19
Delhi,2005,Rape,216
Delhi,2005,Kidnapping And Abduction,109
Delhi,2005,Dacoity,195
Delhi,2005,Prep. And Assembly For Dacoity,17
Delhi,2005,Robbery,86
Delhi,2005,Burglary,2
Delhi,2005,Thefts,132
Delhi,2005,Extortion,4
Delhi,2005,Riots,0
Delhi,2005,Arson,0
Delhi,2005,Criminal Breach Of Trust,2
Delhi,2005,Cheating,15
Delhi,2005,Counter Feiting,7
Delhi,2005,Dowry Deaths,141
Delhi,2005,Molestation,7
Delhi,2005,Eve-Teasing,3
Delhi,2005,Cruelty By Husband Or Relative Of Husband,7
Delhi,2005,Other Ipc Crimes,139
Delhi,2006,Murder,722
Delhi,2006,Attempt To Commit Murder,135
Delhi,2006,C.H. Not Amounting To Murder,6
Delhi,2006,Rape,282
Delhi,2006,Kidnapping And Abduction,76
Delhi,2006,Dacoity,299
Delhi,2006,Prep. And Assembly For Dacoity,5
Delhi,2006,Robbery,65
Delhi,2006,Burglary,7
Delhi,2006,Thefts,204
Delhi,2006,Extortion,0
Delhi,2006,Riots,0
Delhi,2006,Arson,0
Delhi,2006,Criminal Breach Of Trust,1
Delhi,2006,Cheating,21
Delhi,2006,Counter Feiting,13
Delhi,2006,Dowry Deaths,100
Delhi,2006,Molestation,3
Delhi,2006,Eve-Teasing,0
Delhi,2006,Cruelty By Husband Or Relative Of Husband,0
Delhi,2006,Other Ipc Crimes,54
Delhi,2007,Murder,620
Delhi,2007,Attempt To Commit Murder,180
Delhi,2007,C.H. Not Amounting To Murder,12
Delhi,2007,Rape,269
Delhi,2007,Kidnapping And Abduction,108
Delhi,2007,Dacoity,261
Delhi,2007,Prep. And Assembly For Dacoity,24
Delhi,2007,Robbery,33
Delhi,2007,Burglary,12
Delhi,2007,Thefts,194
Delhi,2007,Extortion,9
Delhi,2007,Riots,0
Delhi,2007,Arson,0
Delhi,2007,Criminal Breach Of Trust,7
Delhi,2007,Cheating,43
Delhi,2007,Counter Feiting,21
Delhi,2007,Dowry Deaths,47
Delhi,2007,Molestation,2
Delhi,2007,Eve-Teasing,1
Delhi,2007,Cruelty By Husband Or Relative Of Husband,0
Delhi,2007,Other Ipc Crimes,37
Delhi,2008,Murder,586
Delhi,2008,Attempt To Commit Murder,117
Delhi,2008,C.H. Not Amounting To Murder,10
Delhi,2008,Rape,274
Delhi,2008,Kidnapping And Abduction,92
Delhi,2008,Dacoity,204
Delhi,2008,Prep. And Assembly For Dacoity,10
Delhi,2008,Robbery,70
Delhi,2008,Burglary,3
Delhi,2008,Thefts,130
Delhi,2008,Extortion,0
Delhi,2008,Riots,1
Delhi,2008,Arson,0
Delhi,2008,Criminal Breach Of Trust,6
Delhi,2008,Cheating,34
Delhi,2008,Counter Feiting,10
Delhi,2008,Dowry Deaths,52
Delhi,2008,Molestation,1
Delhi,2008,Eve-Teasing,3
Delhi,2008,Cruelty By Husband Or Relative Of Husband,0
Delhi,2008,Other Ipc Crimes,82
Delhi,2009,Murder,783
Delhi,2009,Attempt To Commit Murder,155
Delhi,2009,C.H. Not Amounting To Murder,10
Delhi,2009,Rape,311
Delhi,2009,Kidnapping And Abduction,94
Delhi,2009,Dacoity,181
Delhi,2009,Prep. And Assembly For Dacoity,26
Delhi,2009,Robbery,46
Delhi,2009,Burglary,8
Delhi,2009,Thefts,143
Delhi,2009,Extortion,0
Delhi,2009,Riots,0
Delhi,2009,Arson,0
Delhi,2009,Criminal Breach Of Trust,4
Delhi,2009,Cheating,22
Delhi,2009,Counter Feiting,10
Delhi,2009,Dowry Deaths,69
Delhi,2009,Molestation,0
Delhi,2009,Eve-Teasing,2
Delhi,2009,Cruelty By Husband Or Relative Of Husband,0
Delhi,2009,Other Ipc Crimes,40
Delhi,2010,Murder,934
Delhi,2010,Attempt To Commit Murder,151
Delhi,2010,C.H. Not Amounting To Murder,13
Delhi,2010,Rape,397
Delhi,2010,Kidnapping And Abduction,108
Delhi,2010,Dacoity,283
Delhi,2010,Prep. And Assembly For Dacoity,14
Delhi,2010,Robbery,39
Delhi,2010,Burglary,2
Delhi,2010,Thefts,130
Delhi,2010,Extortion,2
Delhi,2010,Riots,3
Delhi,2010,Arson,3
Delhi,2010,Criminal Breach Of Trust,0
Delhi,2010,Cheating,32
Delhi,2010,Counter Feiting,16
Delhi,2010,Dowry Deaths,79
Delhi,2010,Molestation,7
Delhi,2010,Eve-Teasing,0
Delhi,2010,Cruelty By Husband Or Relative Of Husband,0
Delhi,2010,Other Ipc Crimes,137
Delhi,2011,Murder,1121
Delhi,2011,Attempt To Commit Murder,273
Delhi,2011,C.H. Not Amounting To Murder,16
Delhi,2011,Rape,429
Delhi,2011,Kidnapping And Abduction,115
Delhi,2011,Dacoity,321
Delhi,2011,Prep. And Assembly For Dacoity,12
Delhi,2011,Robbery,73
Delhi,2011,Burglary,4
Delhi,2011,Thefts,137
Delhi,2011,Extortion,7
Delhi,2011,Riots,5
Delhi,2011,Arson,2
Delhi,2011,Criminal Breach Of Trust,4
Delhi,2011,Cheating,46
Delhi,2011,Counter Feiting,7
Delhi,2011,Dowry Deaths,113
Delhi,2011,Molestation,0
Delhi,2011,Eve-Teasing,0
Delhi,2011,Cruelty By Husband Or Relative Of Husband,0
Delhi,2011,Other Ipc Crimes,18
Delhi,2012,Murder,1120
Delhi,2012,Attempt To Commit Murder,282
Delhi,2012,C.H. Not Amounting To Murder,19
Delhi,2012,Rape,424
Delhi,2012,Kidnapping And Abduction,128
Delhi,2012,Dacoity,280
Delhi,2012,Prep. And Assembly For Dacoity,12
Delhi,2012,Robbery,107
Delhi,2012,Burglary,7
Delhi,2012,Thefts,162
Delhi,2012,Extortion,1
Delhi,2012,Riots,4
Delhi,2012,Arson,0
Delhi,2012,Criminal Breach Of Trust,2
Delhi,2012,Cheating,47
Delhi,2012,Counter Feiting,10
Delhi,2012,Dowry Deaths,101
Delhi,2012,Molestation,0
Delhi,2012,Eve-Teasing,0
Delhi,2012,Cruelty By Husband Or Relative Of Husband,0
Delhi,2012,Other Ipc Crimes,16
Lakshadweep,2001,Murder,0
Lakshadweep,2001,Attempt To Commit Murder,0
Lakshadweep,2001,C.H. Not Amounting To Murder,0
Lakshadweep,2001,Rape,0
Lakshadweep,2001,Kidnapping And Abduction,0
Lakshadweep,2001,Dacoity,0
Lakshadweep,2001,Prep. And Assembly For Dacoity,0
Lakshadweep,2001,Robbery,0
Lakshadweep,2001,Burglary,0
Lakshadweep,2001,Thefts,0
Lakshadweep,2001,Extortion,0
Lakshadweep,2001,Riots,0
Lakshadweep,2001,Arson,0
Lakshadweep,2001,Criminal Breach Of Trust,0
Lakshadweep,2001,Cheating,0
Lakshadweep,2001,Counter Feiting,0
Lakshadweep,2001,Dowry Deaths,0
Lakshadweep,2001,Molestation,0
Lakshadweep,2001,Eve-Teasing,0
Lakshadweep,2001,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2001,Other Ipc Crimes,0
Lakshadweep,2002,Murder,0
Lakshadweep,2002,Attempt To Commit Murder,0
Lakshadweep,2002,C.H. Not Amounting To Murder,0
Lakshadweep,2002,Rape,0
Lakshadweep,2002,Kidnapping And Abduction,0
Lakshadweep,2002,Dacoity,0
Lakshadweep,2002,Prep. And Assembly For Dacoity,0
Lakshadweep,2002,Robbery,0
Lakshadweep,2002,Burglary,0
Lakshadweep,2002,Thefts,0
Lakshadweep,2002,Extortion,0
Lakshadweep,2002,Riots,0
Lakshadweep,2002,Arson,0
Lakshadweep,2002,Criminal Breach Of Trust,0
Lakshadweep,2002,Cheating,0
Lakshadweep,2002,Counter Feiting,0
Lakshadweep,2002,Dowry Deaths,0
Lakshadweep,2002,Molestation,0
Lakshadweep,2002,Eve-Teasing,0
Lakshadweep,2002,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2002,Other Ipc Crimes,2
Lakshadweep,2003,Murder,0
Lakshadweep,2003,Attempt To Commit Murder,0
Lakshadweep,2003,C.H. Not Amounting To Murder,0
Lakshadweep,2003,Rape,0
Lakshadweep,2003,Kidnapping And Abduction,0
Lakshadweep,2003,Dacoity,0
Lakshadweep,2003,Prep. And Assembly For Dacoity,0
Lakshadweep,2003,Robbery,0
Lakshadweep,2003,Burglary,0
Lakshadweep,2003,Thefts,0
Lakshadweep,2003,Extortion,0
Lakshadweep,2003,Riots,0
Lakshadweep,2003,Arson,0
Lakshadweep,2003,Criminal Breach Of Trust,0
Lakshadweep,2003,Cheating,0
Lakshadweep,2003,Counter Feiting,0
Lakshadweep,2003,Dowry Deaths,0
Lakshadweep,2003,Molestation,0
Lakshadweep,2003,Eve-Teasing,0
Lakshadweep,2003,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2003,Other Ipc Crimes,0
Lakshadweep,2004,Murder,0
Lakshadweep,2004,Attempt To Commit Murder,0
Lakshadweep,2004,C.H. Not Amounting To Murder,0
Lakshadweep,2004,Rape,0
Lakshadweep,2004,Kidnapping And Abduction,0
Lakshadweep,2004,Dacoity,0
Lakshadweep,2004,Prep. And Assembly For Dacoity,0
Lakshadweep,2004,Robbery,0
Lakshadweep,2004,Burglary,0
Lakshadweep,2004,Thefts,0
Lakshadweep,2004,Extortion,0
Lakshadweep,2004,Riots,0
Lakshadweep,2004,Arson,0
Lakshadweep,2004,Criminal Breach Of Trust,0
Lakshadweep,2004,Cheating,0
Lakshadweep,2004,Counter Feiting,0
Lakshadweep,2004,Dowry Deaths,0
Lakshadweep,2004,Molestation,0
Lakshadweep,2004,Eve-Teasing,0
Lakshadweep,2004,Cruelty By Husband Or Relative Of Husband,0
Lakshadweep,2004,Other Ipc Crimes,0
Lakshadweep,2005,Murder,0
Lakshadweep,2005,Attempt To Commit Murder,0
Lakshadweep,2005,C.H. Not Amounting To Murder,0
Lakshadweep,2005,Rape,0
Lakshadweep,2005,Kidnapping And Abduction,0
