STATE/UT,YEAR,CRIME HEAD,Grand Total
Bihar,2004,Dowry Deaths,1428
Bihar,2004,Molestation,38
Bihar,2004,Eve-Teasing,29
Bihar,2004,Cruelty By Husband Or Relative Of Husband,512
Bihar,2004,Other Ipc Crimes,374
Bihar,2005,Murder,9314
Bihar,2005,Attempt To Commit Murder,4951
Bihar,2005,C.H. Not Amounting To Murder,909
Bihar,2005,Rape,1549
Bihar,2005,Kidnapping And Abduction,2350
Bihar,2005,Dacoity,2233
Bihar,2005,Prep. And Assembly For Dacoity,814
Bihar,2005,Robbery,1424
Bihar,2005,Burglary,571
Bihar,2005,Thefts,2411
Bihar,2005,Extortion,683
Bihar,2005,Riots,65
Bihar,2005,Arson,299
Bihar,2005,Criminal Breach Of Trust,107
Bihar,2005,Cheating,399
Bihar,2005,Counter Feiting,152
Bihar,2005,Dowry Deaths,1731
Bihar,2005,Molestation,57
Bihar,2005,Eve-Teasing,20
Bihar,2005,Cruelty By Husband Or Relative Of Husband,992
Bihar,2005,Other Ipc Crimes,150
Bihar,2006,Murder,8102
Bihar,2006,Attempt To Commit Murder,5368
Bihar,2006,C.H. Not Amounting To Murder,1668
Bihar,2006,Rape,1479
Bihar,2006,Kidnapping And Abduction,2553
Bihar,2006,Dacoity,2012
Bihar,2006,Prep. And Assembly For Dacoity,670
Bihar,2006,Robbery,1388
Bihar,2006,Burglary,282
Bihar,2006,Thefts,2575
Bihar,2006,Extortion,510
Bihar,2006,Riots,71
Bihar,2006,Arson,145
Bihar,2006,Criminal Breach Of Trust,119
Bihar,2006,Cheating,285
Bihar,2006,Counter Feiting,100
Bihar,2006,Dowry Deaths,2337
Bihar,2006,Molestation,0
Bihar,2006,Eve-Teasing,0
Bihar,2006,Cruelty By Husband Or Relative Of Husband,736
Bihar,2006,Other Ipc Crimes,333
Bihar,2007,Murder,6606
Bihar,2007,Attempt To Commit Murder,5298
Bihar,2007,C.H. Not Amounting To Murder,1594
Bihar,2007,Rape,1227
Bihar,2007,Kidnapping And Abduction,2286
Bihar,2007,Dacoity,2149
Bihar,2007,Prep. And Assembly For Dacoity,584
Bihar,2007,Robbery,1361
Bihar,2007,Burglary,246
Bihar,2007,Thefts,2446
Bihar,2007,Extortion,455
Bihar,2007,Riots,70
Bihar,2007,Arson,116
Bihar,2007,Criminal Breach Of Trust,116
Bihar,2007,Cheating,296
Bihar,2007,Counter Feiting,82
Bihar,2007,Dowry Deaths,1863
Bihar,2007,Molestation,0
Bihar,2007,Eve-Teasing,0
Bihar,2007,Cruelty By Husband Or Relative Of Husband,604
Bihar,2007,Other Ipc Crimes,261
Bihar,2008,Murder,6488
Bihar,2008,Attempt To Commit Murder,4279
Bihar,2008,C.H. Not Amounting To Murder,1380
Bihar,2008,Rape,1209
Bihar,2008,Kidnapping And Abduction,2216
Bihar,2008,Dacoity,2023
Bihar,2008,Prep. And Assembly For Dacoity,558
Bihar,2008,Robbery,1230
Bihar,2008,Burglary,226
Bihar,2008,Thefts,2436
Bihar,2008,Extortion,449
Bihar,2008,Riots,81
Bihar,2008,Arson,107
Bihar,2008,Criminal Breach Of Trust,118
Bihar,2008,Cheating,288
Bihar,2008,Counter Feiting,80
Bihar,2008,Dowry Deaths,1908
Bihar,2008,Molestation,0
Bihar,2008,Eve-Teasing,0
Bihar,2008,Cruelty By Husband Or Relative Of Husband,567
Bihar,2008,Other Ipc Crimes,300
Bihar,2009,Murder,5678
Bihar,2009,Attempt To Commit Murder,3766
Bihar,2009,C.H. Not Amounting To Murder,1184
Bihar,2009,Rape,1079
Bihar,2009,Kidnapping And Abduction,1936
Bihar,2009,Dacoity,1828
Bihar,2009,Prep. And Assembly For Dacoity,473
Bihar,2009,Robbery,1133
Bihar,2009,Burglary,213
Bihar,2009,Thefts,2320
Bihar,2009,Extortion,438
Bihar,2009,Riots,70
Bihar,2009,Arson,96
Bihar,2009,Criminal Breach Of Trust,103
Bihar,2009,Cheating,265
Bihar,2009,Counter Feiting,71
Bihar,2009,Dowry Deaths,1809
Bihar,2009,Molestation,0
Bihar,2009,Eve-Teasing,0
Bihar,2009,Cruelty By Husband Or Relative Of Husband,521
Bihar,2009,Other Ipc Crimes,265
Bihar,2010,Murder,4978
Bihar,2010,Attempt To Commit Murder,3225
Bihar,2010,C.H. Not Amounting To Murder,1019
Bihar,2010,Rape,941
Bihar,2010,Kidnapping And Abduction,1707
Bihar,2010,Dacoity,1574
Bihar,2010,Prep. And Assembly For Dacoity,411
Bihar,2010,Robbery,976
Bihar,2010,Burglary,183
Bihar,2010,Thefts,1975
Bihar,2010,Extortion,380
Bihar,2010,Riots,56
Bihar,2010,Arson,87
Bihar,2010,Criminal Breach Of Trust,89
Bihar,2010,Cheating,230
Bihar,2010,Counter Feiting,60
Bihar,2010,Dowry Deaths,1535
Bihar,2010,Molestation,0
Bihar,2010,Eve-Teasing,0
Bihar,2010,Cruelty By Husband Or Relative Of Husband,435
Bihar,2010,Other Ipc Crimes,225
Bihar,2011,Murder,4181
Bihar,2011,Attempt To Commit Murder,2719
Bihar,2011,C.H. Not Amounting To Murder,620
Bihar,2011,Rape,724
Bihar,2011,Kidnapping And Abduction,1458
Bihar,2011,Dacoity,1236
Bihar,2011,Prep. And Assembly For Dacoity,322
Bihar,2011,Robbery,1583
Bihar,2011,Burglary,299
Bihar,2011,Thefts,1933
Bihar,2011,Extortion,428
Bihar,2011,Riots,143
Bihar,2011,Arson,160
Bihar,2011,Criminal Breach Of Trust,177
Bihar,2011,Cheating,279
Bihar,2011,Counter Feiting,78
Bihar,2011,Dowry Deaths,1415
Bihar,2011,Molestation,181
Bihar,2011,Eve-Teasing,33
Bihar,2011,Cruelty By Husband Or Relative Of Husband,533
Bihar,2011,Other Ipc Crimes,289
Bihar,2012,Murder,4315
Bihar,2012,Attempt To Commit Murder,2953
Bihar,2012,C.H. Not Amounting To Murder,447
Bihar,2012,Rape,996
Bihar,2012,Kidnapping And Abduction,1404
Bihar,2012,Dacoity,1143
Bihar,2012,Prep. And Assembly For Dacoity,412
Bihar,2012,Robbery,1229
Bihar,2012,Burglary,306
Bihar,2012,Thefts,2090
Bihar,2012,Extortion,444
Bihar,2012,Riots,175
Bihar,2012,Arson,280
Bihar,2012,Criminal Breach Of Trust,213
Bihar,2012,Cheating,279
Bihar,2012,Counter Feiting,68
Bihar,2012,Dowry Deaths,1687
Bihar,2012,Molestation,100
Bihar,2012,Eve-Teasing,30
Bihar,2012,Cruelty By Husband Or Relative Of Husband,674
Bihar,2012,Other Ipc Crimes,247
Chhattisgarh,2012,Murder,2457
Chhattisgarh,2012,Attempt To Commit Murder,939
Chhattisgarh,2012,C.H. Not Amounting To Murder,164
Chhattisgarh,2012,Rape,723
Chhattisgarh,2012,Kidnapping And Abduction,162
Chhattisgarh,2012,Dacoity,216
Chhattisgarh,2012,Prep. And Assembly For Dacoity,25
Chhattisgarh,2012,Robbery,289
Chhattisgarh,2012,Burglary,254
Chhattisgarh,2012,Thefts,592
Chhattisgarh,2012,Extortion,21
Chhattisgarh,2012,Riots,124
Chhattisgarh,2012,Arson,22
Chhattisgarh,2012,Criminal Breach Of Trust,72
Chhattisgarh,2012,Cheating,167
Chhattisgarh,2012,Counter Feiting,39
Chhattisgarh,2012,Dowry Deaths,165
Chhattisgarh,2012,Molestation,38
Chhattisgarh,2012,Eve-Teasing,1
Chhattisgarh,2012,Cruelty By Husband Or Relative Of Husband,50
Chhattisgarh,2012,Other Ipc Crimes,1038
Chhattisgarh,2001,Murder,1372
Chhattisgarh,2001,Attempt To Commit Murder,325
Chhattisgarh,2001,C.H. Not Amounting To Murder,191
Chhattisgarh,2001,Rape,451
Chhattisgarh,2001,Kidnapping And Abduction,148
Chhattisgarh,2001,Dacoity,156
Chhattisgarh,2001,Prep. And Assembly For Dacoity,0
Chhattisgarh,2001,Robbery,167
Chhattisgarh,2001,Burglary,55
Chhattisgarh,2001,Thefts,661
Chhattisgarh,2001,Extortion,1
Chhattisgarh,2001,Riots,14
Chhattisgarh,2001,Arson,5
Chhattisgarh,2001,Criminal Breach Of Trust,27
Chhattisgarh,2001,Cheating,62
Chhattisgarh,2001,Counter Feiting,0
Chhattisgarh,2001,Dowry Deaths,33
Chhattisgarh,2001,Molestation,4
Chhattisgarh,2001,Eve-Teasing,0
Chhattisgarh,2001,Cruelty By Husband Or Relative Of Husband,11
Chhattisgarh,2001,Other Ipc Crimes,470
Chhattisgarh,2002,Murder,1517
Chhattisgarh,2002,Attempt To Commit Murder,395
Chhattisgarh,2002,C.H. Not Amounting To Murder,133
Chhattisgarh,2002,Rape,338
Chhattisgarh,2002,Kidnapping And Abduction,76
Chhattisgarh,2002,Dacoity,233
Chhattisgarh,2002,Prep. And Assembly For Dacoity,58
Chhattisgarh,2002,Robbery,98
Chhattisgarh,2002,Burglary,116
Chhattisgarh,2002,Thefts,498
Chhattisgarh,2002,Extortion,2
Chhattisgarh,2002,Riots,24
Chhattisgarh,2002,Arson,7
Chhattisgarh,2002,Criminal Breach Of Trust,17
Chhattisgarh,2002,Cheating,29
Chhattisgarh,2002,Counter Feiting,27
Chhattisgarh,2002,Dowry Deaths,34
Chhattisgarh,2002,Molestation,31
Chhattisgarh,2002,Eve-Teasing,1
Chhattisgarh,2002,Cruelty By Husband Or Relative Of Husband,78
Chhattisgarh,2002,Other Ipc Crimes,639
Chhattisgarh,2003,Murder,1435
Chhattisgarh,2003,Attempt To Commit Murder,393
Chhattisgarh,2003,C.H. Not Amounting To Murder,70
Chhattisgarh,2003,Rape,316
Chhattisgarh,2003,Kidnapping And Abduction,66
Chhattisgarh,2003,Dacoity,152
Chhattisgarh,2003,Prep. And Assembly For Dacoity,34
Chhattisgarh,2003,Robbery,92
Chhattisgarh,2003,Burglary,97
Chhattisgarh,2003,Thefts,389
Chhattisgarh,2003,Extortion,0
Chhattisgarh,2003,Riots,0
Chhattisgarh,2003,Arson,10
Chhattisgarh,2003,Criminal Breach Of Trust,8
Chhattisgarh,2003,Cheating,47
Chhattisgarh,2003,Counter Feiting,1
Chhattisgarh,2003,Dowry Deaths,53
Chhattisgarh,2003,Molestation,32
Chhattisgarh,2003,Eve-Teasing,0
Chhattisgarh,2003,Cruelty By Husband Or Relative Of Husband,71
Chhattisgarh,2003,Other Ipc Crimes,344
Chhattisgarh,2004,Murder,1235
Chhattisgarh,2004,Attempt To Commit Murder,301
Chhattisgarh,2004,C.H. Not Amounting To Murder,131
Chhattisgarh,2004,Rape,327
Chhattisgarh,2004,Kidnapping And Abduction,92
Chhattisgarh,2004,Dacoity,188
Chhattisgarh,2004,Prep. And Assembly For Dacoity,19
Chhattisgarh,2004,Robbery,143
Chhattisgarh,2004,Burglary,105
Chhattisgarh,2004,Thefts,358
Chhattisgarh,2004,Extortion,9
Chhattisgarh,2004,Riots,1
Chhattisgarh,2004,Arson,3
Chhattisgarh,2004,Criminal Breach Of Trust,43
Chhattisgarh,2004,Cheating,61
Chhattisgarh,2004,Counter Feiting,5
Chhattisgarh,2004,Dowry Deaths,133
Chhattisgarh,2004,Molestation,35
Chhattisgarh,2004,Eve-Teasing,16
Chhattisgarh,2004,Cruelty By Husband Or Relative Of Husband,58
Chhattisgarh,2004,Other Ipc Crimes,529
Chhattisgarh,2005,Murder,1632
Chhattisgarh,2005,Attempt To Commit Murder,464
Chhattisgarh,2005,C.H. Not Amounting To Murder,95
Chhattisgarh,2005,Rape,559
Chhattisgarh,2005,Kidnapping And Abduction,103
Chhattisgarh,2005,Dacoity,175
Chhattisgarh,2005,Prep. And Assembly For Dacoity,50
Chhattisgarh,2005,Robbery,218
Chhattisgarh,2005,Burglary,169
Chhattisgarh,2005,Thefts,443
Chhattisgarh,2005,Extortion,20
Chhattisgarh,2005,Riots,55
Chhattisgarh,2005,Arson,9
Chhattisgarh,2005,Criminal Breach Of Trust,22
Chhattisgarh,2005,Cheating,56
Chhattisgarh,2005,Counter Feiting,15
Chhattisgarh,2005,Dowry Deaths,59
Chhattisgarh,2005,Molestation,47
Chhattisgarh,2005,Eve-Teasing,30
Chhattisgarh,2005,Cruelty By Husband Or Relative Of Husband,77
Chhattisgarh,2005,Other Ipc Crimes,524
Chhattisgarh,2006,Murder,1552
Chhattisgarh,2006,Attempt To Commit Murder,620
Chhattisgarh,2006,C.H. Not Amounting To Murder,62
Chhattisgarh,2006,Rape,410
Chhattisgarh,2006,Kidnapping And Abduction,142
Chhattisgarh,2006,Dacoity,258
Chhattisgarh,2006,Prep. And Assembly For Dacoity,51
Chhattisgarh,2006,Robbery,212
Chhattisgarh,2006,Burglary,122
Chhattisgarh,2006,Thefts,758
Chhattisgarh,2006,Extortion,24
Chhattisgarh,2006,Riots,29
Chhattisgarh,2006,Arson,44
Chhattisgarh,2006,Criminal Breach Of Trust,15
Chhattisgarh,2006,Cheating,65
Chhattisgarh,2006,Counter Feiting,42
Chhattisgarh,2006,Dowry Deaths,147
Chhattisgarh,2006,Molestation,48
Chhattisgarh,2006,Eve-Teasing,23
Chhattisgarh,2006,Cruelty By Husband Or Relative Of Husband,77
Chhattisgarh,2006,Other Ipc Crimes,489
Chhattisgarh,2007,Murder,1597
Chhattisgarh,2007,Attempt To Commit Murder,637
Chhattisgarh,2007,C.H. Not Amounting To Murder,114
Chhattisgarh,2007,Rape,447
Chhattisgarh,2007,Kidnapping And Abduction,112
Chhattisgarh,2007,Dacoity,219
Chhattisgarh,2007,Prep. And Assembly For Dacoity,15
Chhattisgarh,2007,Robbery,175
Chhattisgarh,2007,Burglary,165
Chhattisgarh,2007,Thefts,541
Chhattisgarh,2007,Extortion,23
Chhattisgarh,2007,Riots,48
Chhattisgarh,2007,Arson,16
Chhattisgarh,2007,Criminal Breach Of Trust,71
Chhattisgarh,2007,Cheating,77
Chhattisgarh,2007,Counter Feiting,70
Chhattisgarh,2007,Dowry Deaths,108
Chhattisgarh,2007,Molestation,33
Chhattisgarh,2007,Eve-Teasing,1
Chhattisgarh,2007,Cruelty By Husband Or Relative Of Husband,106
Chhattisgarh,2007,Other Ipc Crimes,523
Chhattisgarh,2008,Murder,1787
Chhattisgarh,2008,Attempt To Commit Murder,685
Chhattisgarh,2008,C.H. Not Amounting To Murder,184
Chhattisgarh,2008,Rape,485
Chhattisgarh,2008,Kidnapping And Abduction,210
Chhattisgarh,2008,Dacoity,179
Chhattisgarh,2008,Prep. And Assembly For Dacoity,42
Chhattisgarh,2008,Robbery,197
Chhattisgarh,2008,Burglary,249
Chhattisgarh,2008,Thefts,543
Chhattisgarh,2008,Extortion,34
Chhattisgarh,2008,Riots,66
Chhattisgarh,2008,Arson,19
Chhattisgarh,2008,Criminal Breach Of Trust,30
Chhattisgarh,2008,Cheating,87
Chhattisgarh,2008,Counter Feiting,33
Chhattisgarh,2008,Dowry Deaths,137
Chhattisgarh,2008,Molestation,65
Chhattisgarh,2008,Eve-Teasing,22
Chhattisgarh,2008,Cruelty By Husband Or Relative Of Husband,82
Chhattisgarh,2008,Other Ipc Crimes,608
Chhattisgarh,2009,Murder,2159
Chhattisgarh,2009,Attempt To Commit Murder,802
Chhattisgarh,2009,C.H. Not Amounting To Murder,156
Chhattisgarh,2009,Rape,493
Chhattisgarh,2009,Kidnapping And Abduction,135
Chhattisgarh,2009,Dacoity,227
Chhattisgarh,2009,Prep. And Assembly For Dacoity,41
Chhattisgarh,2009,Robbery,226
Chhattisgarh,2009,Burglary,127
Chhattisgarh,2009,Thefts,701
Chhattisgarh,2009,Extortion,28
Chhattisgarh,2009,Riots,46
Chhattisgarh,2009,Arson,12
Chhattisgarh,2009,Criminal Breach Of Trust,35
Chhattisgarh,2009,Cheating,108
Chhattisgarh,2009,Counter Feiting,43
Chhattisgarh,2009,Dowry Deaths,125
Chhattisgarh,2009,Molestation,58
Chhattisgarh,2009,Eve-Teasing,34
Chhattisgarh,2009,Cruelty By Husband Or Relative Of Husband,85
Chhattisgarh,2009,Other Ipc Crimes,867
Chhattisgarh,2010,Murder,2571
Chhattisgarh,2010,Attempt To Commit Murder,973
Chhattisgarh,2010,C.H. Not Amounting To Murder,213
Chhattisgarh,2010,Rape,410
Chhattisgarh,2010,Kidnapping And Abduction,248
Chhattisgarh,2010,Dacoity,216
Chhattisgarh,2010,Prep. And Assembly For Dacoity,24
Chhattisgarh,2010,Robbery,149
Chhattisgarh,2010,Burglary,200
Chhattisgarh,2010,Thefts,549
Chhattisgarh,2010,Extortion,48
Chhattisgarh,2010,Riots,45
Chhattisgarh,2010,Arson,50
Chhattisgarh,2010,Criminal Breach Of Trust,31
Chhattisgarh,2010,Cheating,62
Chhattisgarh,2010,Counter Feiting,46
Chhattisgarh,2010,Dowry Deaths,119
Chhattisgarh,2010,Molestation,63
Chhattisgarh,2010,Eve-Teasing,0
Chhattisgarh,2010,Cruelty By Husband Or Relative Of Husband,52
Chhattisgarh,2010,Other Ipc Crimes,637
Chhattisgarh,2011,Murder,2518
Chhattisgarh,2011,Attempt To Commit Murder,926
Chhattisgarh,2011,C.H. Not Amounting To Murder,153
Chhattisgarh,2011,Rape,587
Chhattisgarh,2011,Kidnapping And Abduction,200
Chhattisgarh,2011,Dacoity,191
Chhattisgarh,2011,Prep. And Assembly For Dacoity,40
Chhattisgarh,2011,Robbery,210
Chhattisgarh,2011,Burglary,217
Chhattisgarh,2011,Thefts,572
Chhattisgarh,2011,Extortion,25
Chhattisgarh,2011,Riots,30
Chhattisgarh,2011,Arson,24
Chhattisgarh,2011,Criminal Breach Of Trust,42
Chhattisgarh,2011,Cheating,177
Chhattisgarh,2011,Counter Feiting,42
Chhattisgarh,2011,Dowry Deaths,128
Chhattisgarh,2011,Molestation,19
Chhattisgarh,2011,Eve-Teasing,0
Chhattisgarh,2011,Cruelty By Husband Or Relative Of Husband,53
Chhattisgarh,2011,Other Ipc Crimes,948
Goa,2001,Murder,120
Goa,2001,Attempt To Commit Murder,10
Goa,2001,C.H. Not Amounting To Murder,28
Goa,2001,Rape,14
Goa,2001,Kidnapping And Abduction,16
Goa,2001,Dacoity,25
Goa,2001,Prep. And Assembly For Dacoity,12
Goa,2001,Robbery,21
Goa,2001,Burglary,5
Goa,2001,Thefts,26
Goa,2001,Extortion,0
Goa,2001,Riots,0
Goa,2001,Arson,0
Goa,2001,Criminal Breach Of Trust,6
Goa,2001,Cheating,9
Goa,2001,Counter Feiting,0
Goa,2001,Dowry Deaths,0
Goa,2001,Molestation,0
Goa,2001,Eve-Teasing,0
Goa,2001,Cruelty By Husband Or Relative Of Husband,0
Goa,2001,Other Ipc Crimes,2
Goa,2002,Murder,74
Goa,2002,Attempt To Commit Murder,4
Goa,2002,C.H. Not Amounting To Murder,7
Goa,2002,Rape,7
Goa,2002,Kidnapping And Abduction,6
Goa,2002,Dacoity,7
Goa,2002,Prep. And Assembly For Dacoity,0
Goa,2002,Robbery,3
Goa,2002,Burglary,11
Goa,2002,Thefts,20
Goa,2002,Extortion,0
Goa,2002,Riots,0
Goa,2002,Arson,0
Goa,2002,Criminal Breach Of Trust,49
Goa,2002,Cheating,0
Goa,2002,Counter Feiting,1
Goa,2002,Dowry Deaths,0
Goa,2002,Molestation,0
Goa,2002,Eve-Teasing,0
Goa,2002,Cruelty By Husband Or Relative Of Husband,0
Goa,2002,Other Ipc Crimes,6
Goa,2003,Murder,60
Goa,2003,Attempt To Commit Murder,8
Goa,2003,C.H. Not Amounting To Murder,6
Goa,2003,Rape,12
Goa,2003,Kidnapping And Abduction,15
Goa,2003,Dacoity,6
Goa,2003,Prep. And Assembly For Dacoity,4
Goa,2003,Robbery,20
Goa,2003,Burglary,8
Goa,2003,Thefts,79
Goa,2003,Extortion,0
Goa,2003,Riots,23
Goa,2003,Arson,0
Goa,2003,Criminal Breach Of Trust,3
Goa,2003,Cheating,11
Goa,2003,Counter Feiting,7
Goa,2003,Dowry Deaths,1
Goa,2003,Molestation,2
Goa,2003,Eve-Teasing,5
Goa,2003,Cruelty By Husband Or Relative Of Husband,3
Goa,2003,Other Ipc Crimes,64
Goa,2004,Murder,0
Goa,2004,Murder,89
Goa,2004,Attempt To Commit Murder,6
Goa,2004,C.H. Not Amounting To Murder,3
Goa,2004,Rape,17
Goa,2004,Kidnapping And Abduction,5
Goa,2004,Dacoity,10
Goa,2004,Prep. And Assembly For Dacoity,0
Goa,2004,Robbery,4
Goa,2004,Burglary,6
Goa,2004,Thefts,54
Goa,2004,Extortion,0
Goa,2004,Riots,1
Goa,2004,Arson,0
Goa,2004,Criminal Breach Of Trust,1
Goa,2004,Cheating,1
Goa,2004,Counter Feiting,0
Goa,2004,Dowry Deaths,1
Goa,2004,Molestation,0
Goa,2004,Eve-Teasing,0
Goa,2004,Cruelty By Husband Or Relative Of Husband,0
Goa,2004,Other Ipc Crimes,19
Goa,2005,Murder,77
Goa,2005,Attempt To Commit Murder,5
Goa,2005,C.H. Not Amounting To Murder,3
Goa,2005,Rape,3
Goa,2005,Kidnapping And Abduction,12
Goa,2005,Dacoity,6
Goa,2005,Prep. And Assembly For Dacoity,0
Goa,2005,Robbery,27
Goa,2005,Burglary,9
Goa,2005,Thefts,18
Goa,2005,Extortion,1
Goa,2005,Riots,0
Goa,2005,Arson,0
Goa,2005,Criminal Breach Of Trust,6
Goa,2005,Cheating,2
Goa,2005,Counter Feiting,3
Goa,2005,Dowry Deaths,0
Goa,2005,Molestation,0
Goa,2005,Eve-Teasing,0
Goa,2005,Cruelty By Husband Or Relative Of Husband,0
Goa,2005,Other Ipc Crimes,11
Goa,2006,Murder,78
Goa,2006,Attempt To Commit Murder,5
Goa,2006,C.H. Not Amounting To Murder,0
Goa,2006,Rape,6
Goa,2006,Kidnapping And Abduction,19
Goa,2006,Dacoity,4
Goa,2006,Prep. And Assembly For Dacoity,0
Goa,2006,Robbery,2
Goa,2006,Burglary,35
Goa,2006,Thefts,24
Goa,2006,Extortion,0
Goa,2006,Riots,0
Goa,2006,Arson,0
Goa,2006,Criminal Breach Of Trust,0
Goa,2006,Cheating,1
Goa,2006,Counter Feiting,3
Goa,2006,Dowry Deaths,0
Goa,2006,Molestation,0
Goa,2006,Eve-Teasing,0
Goa,2006,Cruelty By Husband Or Relative Of Husband,0
Goa,2006,Other Ipc Crimes,16
Goa,2007,Murder,65
Goa,2007,Attempt To Commit Murder,7
Goa,2007,C.H. Not Amounting To Murder,2
Goa,2007,Rape,10
Goa,2007,Kidnapping And Abduction,3
Goa,2007,Dacoity,33
Goa,2007,Prep. And Assembly For Dacoity,0
Goa,2007,Robbery,1
Goa,2007,Burglary,7
Goa,2007,Thefts,25
Goa,2007,Extortion,0
Goa,2007,Riots,0
Goa,2007,Arson,0
Goa,2007,Criminal Breach Of Trust,0
Goa,2007,Cheating,3
Goa,2007,Counter Feiting,0
Goa,2007,Dowry Deaths,0
Goa,2007,Molestation,0
Goa,2007,Eve-Teasing,0
Goa,2007,Cruelty By Husband Or Relative Of Husband,0
Goa,2007,Other Ipc Crimes,5
Goa,2008,Murder,76
Goa,2008,Attempt To Commit Murder,10
Goa,2008,C.H. Not Amounting To Murder,4
Goa,2008,Rape,15
Goa,2008,Kidnapping And Abduction,5
Goa,2008,Dacoity,23
Goa,2008,Prep. And Assembly For Dacoity,0
Goa,2008,Robbery,8
Goa,2008,Burglary,8
Goa,2008,Thefts,32
Goa,2008,Extortion,1
Goa,2008,Riots,0
Goa,2008,Arson,0
Goa,2008,Criminal Breach Of Trust,0
Goa,2008,Cheating,5
Goa,2008,Counter Feiting,0
Goa,2008,Dowry Deaths,0
Goa,2008,Molestation,0
Goa,2008,Eve-Teasing,0
Goa,2008,Cruelty By Husband Or Relative Of Husband,0
Goa,2008,Other Ipc Crimes,15
Goa,2009,Murder,64
Goa,2009,Attempt To Commit Murder,12
Goa,2009,C.H. Not Amounting To Murder,0
Goa,2009,Rape,7
Goa,2009,Kidnapping And Abduction,15
Goa,2009,Dacoity,9
Goa,2009,Prep. And Assembly For Dacoity,0
Goa,2009,Robbery,30
Goa,2009,Burglary,12
Goa,2009,Thefts,14
Goa,2009,Extortion,0
Goa,2009,Riots,0
Goa,2009,Arson,0
Goa,2009,Criminal Breach Of Trust,4
Goa,2009,Cheating,0
Goa,2009,Counter Feiting,1
Goa,2009,Dowry Deaths,0
Goa,2009,Molestation,0
Goa,2009,Eve-Teasing,0
Goa,2009,Cruelty By Husband Or Relative Of Husband,0
Goa,2009,Other Ipc Crimes,41
Goa,2010,Murder,64
Goa,2010,Attempt To Commit Murder,20
Goa,2010,C.H. Not Amounting To Murder,7
Goa,2010,Rape,26
Goa,2010,Kidnapping And Abduction,8
Goa,2010,Dacoity,7
Goa,2010,Prep. And Assembly For Dacoity,2
Goa,2010,Robbery,11
Goa,2010,Burglary,6
Goa,2010,Thefts,13
Goa,2010,Extortion,1
Goa,2010,Riots,0
Goa,2010,Arson,0
Goa,2010,Criminal Breach Of Trust,0
Goa,2010,Cheating,11
Goa,2010,Counter Feiting,0
Goa,2010,Dowry Deaths,0
Goa,2010,Molestation,3
Goa,2010,Eve-Teasing,0
Goa,2010,Cruelty By Husband Or Relative Of Husband,0
Goa,2010,Other Ipc Crimes,15
Goa,2011,Murder,54
Goa,2011,Attempt To Commit Murder,28
Goa,2011,C.H. Not Amounting To Murder,5
Goa,2011,Rape,47
Goa,2011,Kidnapping And Abduction,15
Goa,2011,Dacoity,13
Goa,2011,Prep. And Assembly For Dacoity,0
Goa,2011,Robbery,40
Goa,2011,Burglary,3
Goa,2011,Thefts,49
Goa,2011,Extortion,2
Goa,2011,Riots,0
Goa,2011,Arson,0
Goa,2011,Criminal Breach Of Trust,0
